INPUT:image	OUTPUT:result	CONFIDENCE:result	
/car-numbers-1/train_unlabelled/5350.png	no	98.72%	
/car-numbers-1/train_unlabelled/3965.png	no	99.22%	
/car-numbers-1/train_unlabelled/1393.png	no	99.99%	
/car-numbers-1/train_unlabelled/3699.png	no	99.96%	
/car-numbers-1/train_unlabelled/1897.png	no	99.22%	
/car-numbers-1/train_unlabelled/5631.png	no	99.93%	
/car-numbers-1/train_unlabelled/3485.png	no	99.14%	
/car-numbers-1/train_unlabelled/4306.png	no	98.83%	
/car-numbers-1/train_unlabelled/5189.png	no	99.14%	
/car-numbers-1/train_unlabelled/2102.png	no	98.82%	
/car-numbers-1/train_unlabelled/2049.png	no	98.75%	
/car-numbers-1/train_unlabelled/2113.png	no	98.82%	
/car-numbers-1/train_unlabelled/4022.png	no	99.99%	
/car-numbers-1/train_unlabelled/2571.png	no	99.08%	
/car-numbers-1/train_unlabelled/5000.png	no	99.99%	
/car-numbers-1/train_unlabelled/1536.png	no	99.99%	
/car-numbers-1/train_unlabelled/3400.png	no	99.98%	
/car-numbers-1/train_unlabelled/1736.png	no	99.83%	
/car-numbers-1/train_unlabelled/5197.png	no	99.71%	
/car-numbers-1/train_unlabelled/3349.png	no	99.38%	
/car-numbers-1/train_unlabelled/5199.png	no	99.99%	
/car-numbers-1/train_unlabelled/2746.png	no	99.81%	
/car-numbers-1/train_unlabelled/2695.png	no	98.79%	
/car-numbers-1/train_unlabelled/1677.png	yes	100.00%	
/car-numbers-1/train_unlabelled/2110.png	no	99.42%	
/car-numbers-1/train_unlabelled/959.png	no	99.57%	
/car-numbers-1/train_unlabelled/1379.png	no	99.99%	
/car-numbers-1/train_unlabelled/1474.png	no	99.99%	
/car-numbers-1/train_unlabelled/3746.png	no	99.89%	
/car-numbers-1/train_unlabelled/5041.png	yes	100.00%	
/car-numbers-1/train_unlabelled/3681.png	no	99.11%	
/car-numbers-1/train_unlabelled/1671.png	no	99.13%	
/car-numbers-1/train_unlabelled/3170.png	no	99.94%	
/car-numbers-1/train_unlabelled/1749.png	no	99.99%	
/car-numbers-1/train_unlabelled/3804.png	no	99.99%	
/car-numbers-1/train_unlabelled/3327.png	no	98.82%	
/car-numbers-1/train_unlabelled/3812.png	no	98.94%	
/car-numbers-1/train_unlabelled/4028.png	no	98.82%	
/car-numbers-1/train_unlabelled/4877.png	no	98.82%	
/car-numbers-1/train_unlabelled/1615.png	no	99.47%	
/car-numbers-1/train_unlabelled/4067.png	no	99.42%	
/car-numbers-1/train_unlabelled/2524.png	no	99.70%	
/car-numbers-1/train_unlabelled/1956.png	no	99.99%	
/car-numbers-1/train_unlabelled/682.png	no	98.83%	
/car-numbers-1/train_unlabelled/4485.png	no	77.86%	
/car-numbers-1/train_unlabelled/2646.png	no	98.82%	
/car-numbers-1/train_unlabelled/3464.png	no	98.94%	
/car-numbers-1/train_unlabelled/700.png	no	98.94%	
/car-numbers-1/train_unlabelled/1604.png	no	98.94%	
/car-numbers-1/train_unlabelled/4959.png	no	99.32%	
/car-numbers-1/train_unlabelled/5560.png	no	98.81%	
/car-numbers-1/train_unlabelled/2969.png	no	99.32%	
/car-numbers-1/train_unlabelled/4818.png	no	98.82%	
/car-numbers-1/train_unlabelled/1987.png	yes	100.00%	
/car-numbers-1/train_unlabelled/709.png	no	98.81%	
/car-numbers-1/train_unlabelled/3135.png	no	99.32%	
/car-numbers-1/train_unlabelled/2384.png	no	98.83%	
/car-numbers-1/train_unlabelled/5430.png	no	98.83%	
/car-numbers-1/train_unlabelled/4184.png	no	98.83%	
/car-numbers-1/train_unlabelled/3837.png	no	98.82%	
/car-numbers-1/train_unlabelled/1386.png	no	98.83%	
/car-numbers-1/train_unlabelled/1089.png	no	99.99%	
/car-numbers-1/train_unlabelled/2290.png	no	99.33%	
/car-numbers-1/train_unlabelled/1951.png	no	99.99%	
/car-numbers-1/train_unlabelled/1580.png	no	98.80%	
/car-numbers-1/train_unlabelled/1790.png	no	98.83%	
/car-numbers-1/train_unlabelled/5590.png	no	99.99%	
/car-numbers-1/train_unlabelled/5286.png	no	98.82%	
/car-numbers-1/train_unlabelled/3536.png	no	98.82%	
/car-numbers-1/train_unlabelled/1060.png	no	99.99%	
/car-numbers-1/train_unlabelled/2162.png	no	98.83%	
/car-numbers-1/train_unlabelled/5565.png	no	98.78%	
/car-numbers-1/train_unlabelled/2976.png	no	98.79%	
/car-numbers-1/train_unlabelled/3115.png	no	98.83%	
/car-numbers-1/train_unlabelled/3992.png	no	98.83%	
/car-numbers-1/train_unlabelled/4898.png	no	100.00%	
/car-numbers-1/train_unlabelled/2074.png	no	99.95%	
/car-numbers-1/train_unlabelled/5070.png	no	99.99%	
/car-numbers-1/train_unlabelled/5624.png	no	98.81%	
/car-numbers-1/train_unlabelled/5137.png	no	98.80%	
/car-numbers-1/train_unlabelled/1754.png	no	99.99%	
/car-numbers-1/train_unlabelled/4330.png	no	99.99%	
/car-numbers-1/train_unlabelled/3003.png	no	99.99%	
/car-numbers-1/train_unlabelled/3978.png	yes	100.00%	
/car-numbers-1/train_unlabelled/639.png	no	98.82%	
/car-numbers-1/train_unlabelled/4601.png	no	98.82%	
/car-numbers-1/train_unlabelled/4518.png	no	98.82%	
/car-numbers-1/train_unlabelled/5051.png	no	98.82%	
/car-numbers-1/train_unlabelled/5387.png	no	98.82%	
/car-numbers-1/train_unlabelled/5793.png	no	98.97%	
/car-numbers-1/train_unlabelled/733.png	no	98.97%	
/car-numbers-1/train_unlabelled/3041.png	no	99.99%	
/car-numbers-1/train_unlabelled/2122.png	no	99.99%	
/car-numbers-1/train_unlabelled/2487.png	no	99.99%	
/car-numbers-1/train_unlabelled/1830.png	no	99.99%	
/car-numbers-1/train_unlabelled/4593.png	no	98.83%	
/car-numbers-1/train_unlabelled/3521.png	no	98.83%	
/car-numbers-1/train_unlabelled/908.png	no	78.11%	
/car-numbers-1/train_unlabelled/3716.png	no	99.99%	
/car-numbers-1/train_unlabelled/1903.png	no	78.11%	
/car-numbers-1/train_unlabelled/2139.png	no	98.82%	
/car-numbers-1/train_unlabelled/3206.png	no	98.82%	
/car-numbers-1/train_unlabelled/596.png	yes	100.00%	
/car-numbers-1/train_unlabelled/655.png	no	98.97%	
/car-numbers-1/train_unlabelled/2561.png	no	98.74%	
/car-numbers-1/train_unlabelled/4337.png	no	98.74%	
/car-numbers-1/train_unlabelled/3711.png	no	99.99%	
/car-numbers-1/train_unlabelled/4153.png	no	98.83%	
/car-numbers-1/train_unlabelled/5411.png	no	79.39%	
/car-numbers-1/train_unlabelled/2645.png	no	98.88%	
/car-numbers-1/train_unlabelled/2498.png	no	99.99%	
/car-numbers-1/train_unlabelled/1036.png	no	98.83%	
/car-numbers-1/train_unlabelled/4833.png	no	99.95%	
/car-numbers-1/train_unlabelled/802.png	yes	100.00%	
/car-numbers-1/train_unlabelled/3725.png	no	98.82%	
/car-numbers-1/train_unlabelled/4212.png	no	98.94%	
/car-numbers-1/train_unlabelled/3651.png	no	99.99%	
/car-numbers-1/train_unlabelled/4297.png	yes	100.00%	
/car-numbers-1/train_unlabelled/2286.png	no	99.99%	
/car-numbers-1/train_unlabelled/1720.png	no	99.95%	
/car-numbers-1/train_unlabelled/3339.png	no	98.83%	
/car-numbers-1/train_unlabelled/5781.png	no	98.82%	
/car-numbers-1/train_unlabelled/2740.png	no	99.99%	
/car-numbers-1/train_unlabelled/3382.png	no	99.07%	
/car-numbers-1/train_unlabelled/5198.png	no	98.96%	
/car-numbers-1/train_unlabelled/1010.png	no	99.99%	
/car-numbers-1/train_unlabelled/4295.png	no	99.99%	
/car-numbers-1/train_unlabelled/714.png	no	99.99%	
/car-numbers-1/train_unlabelled/4528.png	no	99.33%	
/car-numbers-1/train_unlabelled/5895.png	no	98.83%	
/car-numbers-1/train_unlabelled/2593.png	no	98.81%	
/car-numbers-1/train_unlabelled/5736.png	no	99.99%	
/car-numbers-1/train_unlabelled/4231.png	yes	99.99%	
/car-numbers-1/train_unlabelled/3556.png	no	99.14%	
/car-numbers-1/train_unlabelled/4129.png	no	99.99%	
/car-numbers-1/train_unlabelled/2131.png	no	98.82%	
/car-numbers-1/train_unlabelled/1192.png	no	99.13%	
/car-numbers-1/train_unlabelled/5694.png	no	99.99%	
/car-numbers-1/train_unlabelled/5789.png	no	99.99%	
/car-numbers-1/train_unlabelled/5468.png	no	98.81%	
/car-numbers-1/train_unlabelled/4372.png	no	99.99%	
/car-numbers-1/train_unlabelled/728.png	no	98.93%	
/car-numbers-1/train_unlabelled/2932.png	no	98.80%	
/car-numbers-1/train_unlabelled/2048.png	no	99.99%	
/car-numbers-1/train_unlabelled/2828.png	no	99.99%	
/car-numbers-1/train_unlabelled/5715.png	no	99.99%	
/car-numbers-1/train_unlabelled/4590.png	no	99.98%	
/car-numbers-1/train_unlabelled/3772.png	no	99.99%	
/car-numbers-1/train_unlabelled/638.png	no	99.33%	
/car-numbers-1/train_unlabelled/3067.png	no	98.94%	
/car-numbers-1/train_unlabelled/2217.png	no	99.99%	
/car-numbers-1/train_unlabelled/2211.png	yes	99.99%	
/car-numbers-1/train_unlabelled/5881.png	no	99.99%	
/car-numbers-1/train_unlabelled/4032.png	no	98.81%	
/car-numbers-1/train_unlabelled/4362.png	yes	100.00%	
/car-numbers-1/train_unlabelled/2163.png	no	99.32%	
/car-numbers-1/train_unlabelled/1654.png	no	99.99%	
/car-numbers-1/train_unlabelled/2232.png	no	99.99%	
/car-numbers-1/train_unlabelled/1658.png	_404	52.31%	
/car-numbers-1/train_unlabelled/833.png	no	99.98%	
/car-numbers-1/train_unlabelled/3738.png	no	99.99%	
/car-numbers-1/train_unlabelled/2774.png	no	99.33%	
/car-numbers-1/train_unlabelled/1864.png	no	98.83%	
/car-numbers-1/train_unlabelled/5303.png	no	99.99%	
/car-numbers-1/train_unlabelled/5208.png	no	99.99%	
/car-numbers-1/train_unlabelled/2578.png	no	98.94%	
/car-numbers-1/train_unlabelled/5908.png	no	99.22%	
/car-numbers-1/train_unlabelled/2759.png	no	99.98%	
/car-numbers-1/train_unlabelled/3073.png	no	99.99%	
/car-numbers-1/train_unlabelled/4514.png	no	99.32%	
/car-numbers-1/train_unlabelled/5633.png	no	99.33%	
/car-numbers-1/train_unlabelled/2094.png	no	99.33%	
/car-numbers-1/train_unlabelled/2318.png	no	99.33%	
/car-numbers-1/train_unlabelled/4121.png	no	99.33%	
/car-numbers-1/train_unlabelled/5077.png	no	99.14%	
/car-numbers-1/train_unlabelled/5911.png	no	99.14%	
/car-numbers-1/train_unlabelled/3428.png	no	99.81%	
/car-numbers-1/train_unlabelled/4467.png	no	99.86%	
/car-numbers-1/train_unlabelled/2805.png	no	99.86%	
/car-numbers-1/train_unlabelled/2116.png	no	99.13%	
/car-numbers-1/train_unlabelled/1929.png	no	98.82%	
/car-numbers-1/train_unlabelled/4216.png	no	98.82%	
/car-numbers-1/train_unlabelled/5022.png	no	98.83%	
/car-numbers-1/train_unlabelled/3791.png	no	99.99%	
/car-numbers-1/train_unlabelled/1907.png	no	99.81%	
/car-numbers-1/train_unlabelled/5364.png	no	98.83%	
/car-numbers-1/train_unlabelled/2006.png	no	99.81%	
/car-numbers-1/train_unlabelled/3299.png	no	99.81%	
/car-numbers-1/train_unlabelled/3854.png	no	98.83%	
/car-numbers-1/train_unlabelled/652.png	no	99.81%	
/car-numbers-1/train_unlabelled/3228.png	no	99.81%	
/car-numbers-1/train_unlabelled/3430.png	no	99.81%	
/car-numbers-1/train_unlabelled/3890.png	no	98.82%	
/car-numbers-1/train_unlabelled/5361.png	no	98.83%	
/car-numbers-1/train_unlabelled/1366.png	no	98.83%	
/car-numbers-1/train_unlabelled/4431.png	no	98.83%	
/car-numbers-1/train_unlabelled/2967.png	no	98.83%	
/car-numbers-1/train_unlabelled/1934.png	no	98.83%	
/car-numbers-1/train_unlabelled/5851.png	no	98.83%	
/car-numbers-1/train_unlabelled/2827.png	no	98.83%	
/car-numbers-1/train_unlabelled/1643.png	yes	100.00%	
/car-numbers-1/train_unlabelled/3645.png	no	98.83%	
/car-numbers-1/train_unlabelled/3025.png	no	99.14%	
/car-numbers-1/train_unlabelled/4568.png	no	98.83%	
/car-numbers-1/train_unlabelled/3099.png	no	98.83%	
/car-numbers-1/train_unlabelled/1276.png	no	98.83%	
/car-numbers-1/train_unlabelled/1082.png	no	99.99%	
/car-numbers-1/train_unlabelled/4202.png	no	98.82%	
/car-numbers-1/train_unlabelled/3542.png	no	99.14%	
/car-numbers-1/train_unlabelled/1598.png	no	98.76%	
/car-numbers-1/train_unlabelled/5285.png	no	99.99%	
/car-numbers-1/train_unlabelled/3256.png	no	99.99%	
/car-numbers-1/train_unlabelled/3460.png	yes	100.00%	
/car-numbers-1/train_unlabelled/5603.png	no	98.83%	
/car-numbers-1/train_unlabelled/660.png	no	99.99%	
/car-numbers-1/train_unlabelled/4189.png	yes	100.00%	
/car-numbers-1/train_unlabelled/3332.png	no	98.82%	
/car-numbers-1/train_unlabelled/5937.png	no	99.99%	
/car-numbers-1/train_unlabelled/5403.png	no	98.82%	
/car-numbers-1/train_unlabelled/5007.png	no	98.83%	
/car-numbers-1/train_unlabelled/1147.png	no	99.99%	
/car-numbers-1/train_unlabelled/4134.png	no	98.83%	
/car-numbers-1/train_unlabelled/5272.png	no	98.81%	
/car-numbers-1/train_unlabelled/3040.png	no	98.83%	
/car-numbers-1/train_unlabelled/1076.png	no	98.83%	
/car-numbers-1/train_unlabelled/838.png	no	98.82%	
/car-numbers-1/train_unlabelled/3036.png	no	99.99%	
/car-numbers-1/train_unlabelled/2146.png	no	98.82%	
/car-numbers-1/train_unlabelled/2801.png	no	99.99%	
/car-numbers-1/train_unlabelled/2463.png	no	98.82%	
/car-numbers-1/train_unlabelled/5343.png	no	98.83%	
/car-numbers-1/train_unlabelled/2613.png	no	99.99%	
/car-numbers-1/train_unlabelled/1426.png	no	99.39%	
/car-numbers-1/train_unlabelled/643.png	no	98.81%	
/car-numbers-1/train_unlabelled/1353.png	yes	100.00%	
/car-numbers-1/train_unlabelled/2841.png	no	99.99%	
/car-numbers-1/train_unlabelled/2216.png	no	99.99%	
/car-numbers-1/train_unlabelled/5168.png	no	99.99%	
/car-numbers-1/train_unlabelled/5472.png	no	99.93%	
/car-numbers-1/train_unlabelled/1448.png	no	98.82%	
/car-numbers-1/train_unlabelled/4123.png	no	98.82%	
/car-numbers-1/train_unlabelled/1420.png	no	99.99%	
/car-numbers-1/train_unlabelled/877.png	no	83.00%	
/car-numbers-1/train_unlabelled/5264.png	no	99.33%	
/car-numbers-1/train_unlabelled/4566.png	no	98.81%	
/car-numbers-1/train_unlabelled/2335.png	no	99.99%	
/car-numbers-1/train_unlabelled/4029.png	no	99.14%	
/car-numbers-1/train_unlabelled/4757.png	no	99.99%	
/car-numbers-1/train_unlabelled/592.png	yes	100.00%	
/car-numbers-1/train_unlabelled/3353.png	_404	100.00%	
/car-numbers-1/train_unlabelled/4620.png	no	99.55%	
/car-numbers-1/train_unlabelled/4167.png	no	99.99%	
/car-numbers-1/train_unlabelled/2789.png	no	99.14%	
/car-numbers-1/train_unlabelled/1150.png	no	98.83%	
/car-numbers-1/train_unlabelled/2329.png	no	98.83%	
/car-numbers-1/train_unlabelled/4976.png	no	99.99%	
/car-numbers-1/train_unlabelled/4726.png	no	99.84%	
/car-numbers-1/train_unlabelled/954.png	no	83.09%	
/car-numbers-1/train_unlabelled/5774.png	no	99.95%	
/car-numbers-1/train_unlabelled/3527.png	no	99.33%	
/car-numbers-1/train_unlabelled/5385.png	no	99.99%	
/car-numbers-1/train_unlabelled/3750.png	no	99.99%	
/car-numbers-1/train_unlabelled/667.png	no	99.99%	
/car-numbers-1/train_unlabelled/2625.png	no	99.99%	
/car-numbers-1/train_unlabelled/2690.png	no	99.99%	
/car-numbers-1/train_unlabelled/5232.png	no	99.99%	
/car-numbers-1/train_unlabelled/2933.png	no	98.83%	
/car-numbers-1/train_unlabelled/2188.png	no	98.83%	
/car-numbers-1/train_unlabelled/3821.png	yes	99.99%	
/car-numbers-1/train_unlabelled/1810.png	no	99.99%	
/car-numbers-1/train_unlabelled/3330.png	no	99.99%	
/car-numbers-1/train_unlabelled/3447.png	no	99.95%	
/car-numbers-1/train_unlabelled/3373.png	yes	100.00%	
/car-numbers-1/train_unlabelled/4594.png	yes	100.00%	
/car-numbers-1/train_unlabelled/2900.png	no	99.33%	
/car-numbers-1/train_unlabelled/1992.png	no	98.83%	
/car-numbers-1/train_unlabelled/4209.png	no	98.94%	
/car-numbers-1/train_unlabelled/3490.png	no	99.99%	
/car-numbers-1/train_unlabelled/1663.png	no	98.83%	
/car-numbers-1/train_unlabelled/5009.png	no	99.99%	
/car-numbers-1/train_unlabelled/4459.png	no	98.82%	
/car-numbers-1/train_unlabelled/1973.png	no	99.99%	
/car-numbers-1/train_unlabelled/2768.png	no	99.99%	
/car-numbers-1/train_unlabelled/3609.png	no	99.99%	
/car-numbers-1/train_unlabelled/5281.png	no	99.99%	
/car-numbers-1/train_unlabelled/5370.png	no	99.99%	
/car-numbers-1/train_unlabelled/1786.png	no	98.83%	
/car-numbers-1/train_unlabelled/2938.png	no	99.99%	
/car-numbers-1/train_unlabelled/659.png	no	98.82%	
/car-numbers-1/train_unlabelled/3289.png	no	99.99%	
/car-numbers-1/train_unlabelled/2764.png	no	99.99%	
/car-numbers-1/train_unlabelled/3211.png	no	99.99%	
/car-numbers-1/train_unlabelled/4125.png	no	99.51%	
/car-numbers-1/train_unlabelled/4576.png	no	99.99%	
/car-numbers-1/train_unlabelled/2422.png	no	98.45%	
/car-numbers-1/train_unlabelled/1020.png	no	99.99%	
/car-numbers-1/train_unlabelled/2847.png	no	99.99%	
/car-numbers-1/train_unlabelled/5676.png	no	98.95%	
/car-numbers-1/train_unlabelled/4205.png	no	99.80%	
/car-numbers-1/train_unlabelled/2249.png	no	98.83%	
/car-numbers-1/train_unlabelled/3164.png	no	98.75%	
/car-numbers-1/train_unlabelled/5095.png	no	99.99%	
/car-numbers-1/train_unlabelled/5412.png	no	99.99%	
/car-numbers-1/train_unlabelled/760.png	no	98.82%	
/car-numbers-1/train_unlabelled/4784.png	no	99.99%	
/car-numbers-1/train_unlabelled/617.png	no	99.99%	
/car-numbers-1/train_unlabelled/2254.png	_404	99.99%	
/car-numbers-1/train_unlabelled/4707.png	no	99.99%	
/car-numbers-1/train_unlabelled/5726.png	no	99.99%	
/car-numbers-1/train_unlabelled/3502.png	no	99.99%	
/car-numbers-1/train_unlabelled/4406.png	yes	100.00%	
/car-numbers-1/train_unlabelled/5709.png	yes	100.00%	
/car-numbers-1/train_unlabelled/2313.png	no	98.82%	
/car-numbers-1/train_unlabelled/1446.png	no	98.83%	
/car-numbers-1/train_unlabelled/3311.png	no	98.83%	
/car-numbers-1/train_unlabelled/774.png	no	98.76%	
/car-numbers-1/train_unlabelled/1555.png	no	79.39%	
/car-numbers-1/train_unlabelled/4811.png	no	99.81%	
/car-numbers-1/train_unlabelled/4331.png	no	98.83%	
/car-numbers-1/train_unlabelled/4721.png	no	98.83%	
/car-numbers-1/train_unlabelled/1767.png	no	99.81%	
/car-numbers-1/train_unlabelled/1105.png	no	99.81%	
/car-numbers-1/train_unlabelled/5171.png	no	99.99%	
/car-numbers-1/train_unlabelled/5581.png	no	99.99%	
/car-numbers-1/train_unlabelled/1109.png	yes	100.00%	
/car-numbers-1/train_unlabelled/5526.png	no	98.83%	
/car-numbers-1/train_unlabelled/4998.png	no	98.83%	
/car-numbers-1/train_unlabelled/1254.png	no	99.99%	
/car-numbers-1/train_unlabelled/2818.png	no	99.99%	
/car-numbers-1/train_unlabelled/3431.png	no	98.95%	
/car-numbers-1/train_unlabelled/1916.png	no	98.97%	
/car-numbers-1/train_unlabelled/3980.png	no	98.96%	
/car-numbers-1/train_unlabelled/2679.png	no	98.97%	
/car-numbers-1/train_unlabelled/1000.png	no	99.99%	
/car-numbers-1/train_unlabelled/4530.png	no	99.99%	
/car-numbers-1/train_unlabelled/3937.png	no	99.99%	
/car-numbers-1/train_unlabelled/2634.png	no	98.82%	
/car-numbers-1/train_unlabelled/2886.png	no	98.83%	
/car-numbers-1/train_unlabelled/4681.png	no	98.83%	
/car-numbers-1/train_unlabelled/1481.png	no	98.81%	
/car-numbers-1/train_unlabelled/4507.png	no	98.82%	
/car-numbers-1/train_unlabelled/5922.png	no	98.81%	
/car-numbers-1/train_unlabelled/1175.png	no	98.82%	
/car-numbers-1/train_unlabelled/867.png	no	98.81%	
/car-numbers-1/train_unlabelled/2620.png	no	98.83%	
/car-numbers-1/train_unlabelled/875.png	no	98.82%	
/car-numbers-1/train_unlabelled/2483.png	no	99.13%	
/car-numbers-1/train_unlabelled/4197.png	no	98.81%	
/car-numbers-1/train_unlabelled/1362.png	no	98.83%	
/car-numbers-1/train_unlabelled/4499.png	no	98.82%	
/car-numbers-1/train_unlabelled/1133.png	no	98.82%	
/car-numbers-1/train_unlabelled/2515.png	no	98.80%	
/car-numbers-1/train_unlabelled/1908.png	no	99.81%	
/car-numbers-1/train_unlabelled/3315.png	no	99.81%	
/car-numbers-1/train_unlabelled/5884.png	no	98.81%	
/car-numbers-1/train_unlabelled/3862.png	no	99.13%	
/car-numbers-1/train_unlabelled/2546.png	no	98.82%	
/car-numbers-1/train_unlabelled/3032.png	yes	99.98%	
/car-numbers-1/train_unlabelled/2453.png	no	98.82%	
/car-numbers-1/train_unlabelled/3011.png	no	98.83%	
/car-numbers-1/train_unlabelled/5064.png	no	98.83%	
/car-numbers-1/train_unlabelled/5880.png	no	98.82%	
/car-numbers-1/train_unlabelled/3506.png	no	98.83%	
/car-numbers-1/train_unlabelled/2560.png	no	98.94%	
/car-numbers-1/train_unlabelled/2035.png	no	98.83%	
/car-numbers-1/train_unlabelled/1095.png	no	98.76%	
/car-numbers-1/train_unlabelled/1336.png	no	98.82%	
/car-numbers-1/train_unlabelled/811.png	no	98.83%	
/car-numbers-1/train_unlabelled/2909.png	no	98.94%	
/car-numbers-1/train_unlabelled/4719.png	no	98.82%	
/car-numbers-1/train_unlabelled/4024.png	no	98.82%	
/car-numbers-1/train_unlabelled/1890.png	no	98.83%	
/car-numbers-1/train_unlabelled/5300.png	no	98.83%	
/car-numbers-1/train_unlabelled/1022.png	no	99.13%	
/car-numbers-1/train_unlabelled/2879.png	no	98.94%	
/car-numbers-1/train_unlabelled/4014.png	no	98.83%	
/car-numbers-1/train_unlabelled/1294.png	no	99.99%	
/car-numbers-1/train_unlabelled/2720.png	no	98.82%	
/car-numbers-1/train_unlabelled/1846.png	no	99.22%	
/car-numbers-1/train_unlabelled/832.png	no	99.99%	
/car-numbers-1/train_unlabelled/1447.png	no	99.14%	
/car-numbers-1/train_unlabelled/630.png	no	98.94%	
/car-numbers-1/train_unlabelled/994.png	no	99.99%	
/car-numbers-1/train_unlabelled/5487.png	no	98.83%	
/car-numbers-1/train_unlabelled/3920.png	no	98.83%	
/car-numbers-1/train_unlabelled/5310.png	no	98.83%	
/car-numbers-1/train_unlabelled/2594.png	no	98.52%	
/car-numbers-1/train_unlabelled/3952.png	no	98.83%	
/car-numbers-1/train_unlabelled/4792.png	no	98.83%	
/car-numbers-1/train_unlabelled/4266.png	no	99.99%	
/car-numbers-1/train_unlabelled/3125.png	no	99.95%	
/car-numbers-1/train_unlabelled/1630.png	no	98.76%	
/car-numbers-1/train_unlabelled/2782.png	no	98.88%	
/car-numbers-1/train_unlabelled/5128.png	no	98.76%	
/car-numbers-1/train_unlabelled/1621.png	no	98.88%	
/car-numbers-1/train_unlabelled/3802.png	no	98.76%	
/car-numbers-1/train_unlabelled/1453.png	no	98.76%	
/car-numbers-1/train_unlabelled/2530.png	no	98.76%	
/car-numbers-1/train_unlabelled/3715.png	yes	99.99%	
/car-numbers-1/train_unlabelled/4208.png	no	99.14%	
